,Name,R1toR2,R2toR3,R3toR4,R4toR5,R5toR6,R6toR7,R7toR8,R8toR9,R9toR10
pytorch-metric-learning,0.08,-0.18,-0.92,0.0,-10.14,0.23,-0.23,-5.67,-0.31
pytorch3d,1.12,-4.23,-0.25,-0.47,0.83,-1.89,-0.23,0.0,2.07
pytorch_geometric,-0.1,-3.95,2.57,1.85,-0.2,-2.1,0.74,0.2,-0.94
pytube,0.0,0.0,-0.5,-6.41,0.0,-0.59,-1.68,2.31,-0.8
pywal,0.0,0.0,0.0,-0.25,0.6,0.0,21.91,1.19,0.0
pyWhat,1.02,-1.39,0.0,0.0,-8.34,-3.12,-1.48,-0.69,-9.83
q,0.0,0.0,-50.0,0.0,100.0,-50.0,0.0,0.0,100.0
qlib,0.0,-2.84,-1.1,-1.65,-0.47,-1.23,-0.64,0.89,0.27
QUANTAXIS,-100.0,-100.0,-100.0,-100.0,7993.62,0.0,0.0,23.55,0.0
qutebrowser,-0.57,-0.04,0.61,0.0,-3.47,0.0,0.5,-0.47,-0.24
ray,-0.16,4.41,-0.49,-0.08,0.0,0.24,1.94,-0.36,0.66
recommenders,8.01,-10.9,-2.28,1.49,-2.11,0.27,-2.54,4.43,0.28
redash,-2.54,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
redis-rdb-tools,0.0,-0.89,-2.97,0.0,-3.28,0.0,-0.14,0.0,0.07
rich,-1.48,2.65,-0.3,0.0,0.7,0.0,0.0,0.0,0.69
robotframework,-0.04,-3.56,0.35,-0.16,0.0,0.03,-0.03,0.0,-0.09
rq,-2.41,0.0,1.24,2.9,0.0,0.0,0.0,0.0,0.0
rtv,0.0,0.0,0.0,-0.66,0.0,0.0,-11.39,1.37,0.22
RxPY,0.17,-0.36,2.79,-11.85,0.0,0.24,-1.78,0.0,0.0
salt,0.43,0.0,-0.11,5.96,0.04,-1.34,1.31,-0.05,0.81
sanic,-3.42,3.79,-3.56,-5.76,6.15,-7.3,1.06,0.0,0.0
SASM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scapy,-100.0,9900.0,0.0,0.0,-14.0,-100.0,-100.0,5460.54,4.17
scikit-image,1.67,0.0,-1.21,0.33,0.0,0.0,-1.15,0.0,0.0
scikit-learn,-1.28,0.37,-1.21,0.29,-0.11,-0.26,0.23,0.0,0.62
scipy,0.0,0.0,-4.06,0.0,0.0,0.0,0.0,0.9,0.0
ScoutSuite,8390.07,0.0,0.13,-2.6,-6.96,0.0,0.0,13.35,7.26
scrapy,0.0,0.02,-0.97,1.07,-0.62,-11.41,-3.59,0.0,0.0
seaborn,-8.01,52.67,-0.0,6.85,1.84,0.0,2.32,-0.18,0.0
searx,0.0,-2.13,0.43,-0.88,-2.03,-0.38,0.0,0.03,0.0
